8,2024858,5
8,2320264,4
8,2136742,4
8,2587117,5
8,2084476,5
8,2260612,5
8,599880,3
8,1606342,3
8,2613756,3
8,2385173,5
8,915726,5
8,859826,5
8,2108102,1
8,1286787,1
8,1970006,1
8,2094693,2
8,1789382,3
8,423607,1
8,1041529,4
8,2184048,4
8,343712,1
8,2519696,2
8,270495,3
8,736671,4
8,2623446,5
8,2361606,4
8,1157288,2
8,249021,4
8,2425581,2
8,152228,4
8,921080,1
8,325496,1
8,2439493,1
8,2145072,3
8,1014989,3
8,180670,3
8,975488,3
8,1096917,5
8,2137112,4
8,14728,2
8,2042154,5
8,2210403,1
8,2031917,3
8,889897,4
8,1978837,4
8,661731,2
8,1022657,4
8,530789,5
8,1365516,2
8,539044,3
8,8121,1
8,1367949,3
8,2128971,1
8,1836358,4
8,2400569,1
8,920912,3
8,2532783,4
8,1669517,2
8,476743,1
8,1095395,4
8,2267431,2
8,1375374,3
8,359141,3
8,2140883,2
8,2638015,1
8,1952860,5
8,1476006,3
8,1698770,3
8,2251674,3
8,1265488,1
8,2478643,4
8,2426754,4
8,2426587,2
8,1132514,3
8,2117562,5
8,1832023,3
8,874065,2
8,887741,4
8,1060432,1
8,1090771,3
8,270523,3
8,528808,1
8,956378,3
8,923612,2
8,1233831,4
8,765640,4
8,954289,1
8,2227565,3
8,1397103,3
8,2415589,2
8,1404386,2
8,1910320,1
8,1187678,3
8,2358799,1
8,1514999,1
8,1948046,4
8,271419,4
8,1806991,4
8,1470890,3
8,474410,3
8,2408422,5
8,1116080,5
8,1901876,3
8,1007577,2
8,1207170,2
8,475437,3
8,2389750,3
8,2064078,5
8,1046634,5
8,2546942,4
8,247797,2
8,1163832,5
8,831494,2
8,922459,1
8,397392,5
8,2411855,4
8,2455340,2
8,938185,1
8,2286536,3
8,822859,3
8,1200256,4
8,1907278,4
8,1770466,5
8,1954597,3
8,317543,5
8,184199,4
8,1523109,3
8,2143486,4
8,2584024,1
8,970561,2
8,1053860,2
8,518309,3
8,1731825,3
8,1125226,2
8,245837,4
8,1449738,3
8,42128,1
8,29236,1
8,1444819,1
8,360737,4
8,964175,1
8,773045,3
8,717555,4
8,537912,4
8,87328,4
8,1117919,4
8,1486636,5
8,2630254,4
8,631945,5
8,123384,4
8,2128440,3
8,521166,1
8,768810,2
8,751308,4
8,364863,4
8,1835980,3
8,1534723,5
8,2091461,5
8,2169359,4
8,578237,2
8,400169,2
8,1131009,4
8,559622,2
8,1692897,4
8,345704,2
8,345580,5
8,591936,2
8,2477751,4
8,1819758,5
8,136854,2
8,157631,1
8,1869082,1
8,552559,5
8,2383871,1
8,326804,4
8,616375,3
8,1519636,3
8,1473980,2
8,61765,2
8,515093,4
8,767832,1
8,1386805,1
8,1988095,2
8,548695,2
8,2577383,2
8,118036,3
8,1771252,2
8,946156,3
8,2086035,3
8,2537719,2
8,550309,5
8,929208,4
8,592445,5
8,2440639,5
8,2315211,2
8,1656519,1
8,1516496,3
8,957251,4
8,570159,5
8,165288,2
8,399933,4
8,644453,2
8,1234095,1
8,680554,5
8,1054341,4
8,1906808,5
8,1861186,3
8,2395854,4
8,834033,4
8,1620552,4
8,1587216,3
8,762318,5
8,2606334,2
8,38514,5
8,2358855,3
8,1898310,2
8,75384,3
8,671612,3
8,616242,1
8,1880925,3
8,147093,5
8,568224,5
8,1421149,4
8,515441,3
8,480288,4
8,2055615,2
8,2096868,2
8,1464943,3
8,645994,5
8,1796943,4
8,163205,3
8,1980305,3
8,188725,5
8,1376574,3
8,1003084,2
8,755976,5
8,461990,2
8,239569,4
8,804122,5
8,161223,1
8,92910,2
8,582405,4
8,626772,5
8,2186173,1
8,149188,1
8,1300982,5
8,1065000,3
8,1449358,4
8,1608960,4
8,2360874,5
8,2468305,4
8,480567,3
8,127581,4
8,2347958,1
8,25412,3
8,1250817,4
8,1493965,3
8,2315439,3
8,781610,2
8,1744594,5
8,214699,1
8,735103,1
8,1023010,3
8,1201695,3
8,267949,2
8,814780,5
8,1316775,2
8,1566773,4
8,2155211,4
8,111033,3
8,1558352,1
8,2087420,5
8,78516,3
8,927462,2
8,1412245,1
8,2581605,4
8,2365581,3
8,1818981,4
8,1951741,2
8,291503,3
8,2344963,1
8,1878071,3
8,46716,4
8,2358975,1
8,1709984,1
8,2487812,3
8,341814,1
8,221926,4
8,1881328,4
8,847232,1
8,2483928,1
8,1681954,1
8,99865,2
8,1048594,2
8,1500810,4
8,1287939,3
8,767492,4
8,2031645,5
8,1358685,4
8,653906,1
8,818752,2
8,2198070,2
8,1431160,3
8,1469659,3
8,1380915,5
8,965104,4
8,2304924,2
8,339547,1
8,2279052,4
8,2355382,1
8,1592339,3
8,235562,4
8,2020775,3
8,894835,5
8,782435,3
8,2425741,1
8,155620,3
8,820252,5
8,1643995,4
8,1060057,3
8,1788268,1
8,1586613,4
8,1212887,5
8,745235,4
8,2147894,1
8,2021088,4
8,145941,3
8,834612,4
8,2170924,3
8,918708,2
8,1793530,4
8,1390954,2
8,2303843,1
8,36212,4
8,1688256,5
8,104457,3
8,780579,4
8,2601606,3
8,1070584,5
8,2615444,3
8,1114349,5
8,384710,3
8,1703742,3
8,277837,1
8,861329,5
8,2095697,1
8,2092470,2
8,1378520,3
8,1791461,3
8,1462537,1
8,73989,4
8,792808,4
8,2338727,4
8,178534,5
8,240816,5
8,596255,1
8,2627800,3
8,1828803,4
8,1936110,4
8,1068610,4
8,2430483,5
8,673918,5
8,1262327,3
8,330058,1
8,2615679,1
8,496770,4
8,2274538,4
8,42147,4
8,1250231,3
8,1120721,2
8,2486584,4
8,1757328,1
8,1251028,3
8,1558023,1
8,2160527,1
8,2217698,5
8,595778,3
8,1448369,4
8,1267292,2
8,2068865,4
8,62361,4
8,1406633,4
8,2208132,1
8,1105029,2
8,2451907,3
8,1794722,2
8,2325330,4
8,755557,3
8,107342,4
8,2010666,3
8,1615638,4
8,1109293,2
8,1724345,3
8,1974577,4
8,1280119,4
8,2385239,3
8,433636,5
8,2487480,3
8,446706,1
8,1796166,5
8,1114552,2
8,1290092,3
8,879221,3
8,2634195,3
8,1868998,3
8,2613973,5
8,1670742,5
8,2529835,4
8,1939582,3
8,2204979,3
8,291519,4
8,364749,1
8,931316,2
8,1260894,3
8,1520710,1
8,1538659,3
8,2602667,4
8,1369078,1
8,1371592,3
8,2421394,3
8,242209,2
8,695423,2
8,1277212,3
8,1520304,2
8,763571,3
8,278882,4
8,2498797,5
8,1660196,4
8,1215094,4
8,681587,2
8,16475,4
8,2060604,4
8,889036,1
8,193953,5
8,127676,2
8,248982,4
8,355742,2
8,1614939,3
8,1860860,3
8,701962,4
8,2392084,2
8,990851,2
8,981808,4
8,2590515,3
8,753485,4
8,1571768,1
8,2417151,2
8,236160,3
8,28643,4
8,607063,5
8,2195606,4
8,761585,4
8,1588170,3
8,1888574,2
8,602861,2
8,359681,4
8,39809,1
8,65860,4
8,306564,1
8,203738,4
8,2405303,1
8,2470884,5
8,469822,4
8,385974,4
8,1418598,4
8,1437166,2
8,646560,4
8,151821,2
8,2580917,1
8,51247,3
8,1997148,4
8,778430,3
8,546161,4
8,1932113,3
8,408200,4
8,1027938,1
8,1266847,4
8,1184537,1
8,1932106,4
8,2315073,1
8,1932258,4
8,1774181,3
8,2276627,2
8,1250502,4
8,1704248,1
8,1403738,4
8,488083,2
8,2376121,3
8,2523912,2
8,1279012,1
8,1047039,3
8,630691,3
8,2112383,2
8,29431,3
8,2390188,3
8,383451,4
8,1479892,2
8,2023451,1
8,2135554,3
8,335030,4
8,199435,1
8,2316337,4
8,18786,5
8,1123175,2
8,2260480,3
8,2274452,4
8,2147714,3
8,139433,5
8,71393,1
8,2330864,1
8,2645828,1
8,710142,3
8,2344045,5
8,2130443,3
8,1341214,4
8,1018303,2
8,1957972,3
8,708226,3
8,2252432,1
8,1258738,3
8,2202057,5
8,1028078,4
8,1838238,2
8,1229545,3
8,489363,4
8,763840,4
8,1829594,2
8,2537543,1
8,2162729,4
8,42416,1
8,1086168,5
8,1479907,3
8,2200675,3
8,2637755,1
8,273598,2
8,1915183,1
8,1834839,4
8,1218946,2
8,82404,2
8,1054182,3
8,1612996,1
8,662832,3
8,955719,1
8,2610037,3
8,622214,4
8,655818,5
8,2112089,3
8,2202365,4
8,1053603,2
8,2518947,1
8,1174779,4
8,2564111,3
8,2641733,2
8,2214898,3
8,1214640,3
8,1298629,4
8,1446944,1
8,403620,4
8,933259,1
8,2070267,2
8,2195865,1
8,1008517,2
8,2055550,4
8,2288496,3
8,857273,5
8,2183290,3
8,912285,5
8,1192767,3
8,1273979,3
8,1830000,5
8,1244204,4
8,417247,2
8,598757,1
8,2637979,4
8,909432,1
8,304887,1
8,983042,3
8,2219225,1
8,2056672,5
8,1825866,2
8,940043,5
8,2042162,4
8,1025593,1
8,763193,1
8,322009,3
8,727412,3
8,309645,4
8,1207104,3
8,1714672,1
8,1761955,5
8,2457781,5
8,303270,1
8,1928175,5
8,1054416,2
8,1644255,4
8,1154641,2
8,1927110,2
8,1358358,4
8,657582,4
8,1255070,3
8,1397843,1
8,1818059,2
8,2585513,4
8,1709963,4
8,1647244,1
8,1513841,3
8,2119848,3
8,2334738,4
8,1537599,5
8,578676,2
8,1521774,4
8,1140532,1
8,1899613,2
8,2229690,2
8,2255786,3
8,2357567,3
8,20634,3
8,2120917,4
8,903579,4
8,2247242,5
8,2158514,4
8,2428151,3
8,2070085,2
8,78936,3
8,2475608,3
8,2041319,5
8,691775,4
8,1689083,3
8,2622948,5
8,2632868,1
8,762145,2
8,2539243,3
8,108592,4
8,1220079,1
8,2528146,2
8,224298,2
8,1163868,3
8,1715337,4
8,737556,2
8,311875,2
8,557143,4
8,377937,5
8,2494415,2
8,2408493,2
8,1882379,5
8,460419,1
8,63025,2
8,1274114,3
8,2203225,1
8,1948594,3
8,165377,3
8,628567,4
8,657095,2
8,1446927,2
8,1720130,4
8,2371791,4
8,2104457,4
8,1467206,1
8,438674,3
8,2633543,5
8,2609871,1
8,2311233,3
8,657712,3
8,1251306,3
8,297453,2
8,2418059,1
8,1741356,4
8,1019056,2
8,1711505,4
8,1701081,1
8,516736,3
8,1226991,4
8,2442646,4
8,2412566,2
8,1096854,2
8,1457172,1
8,1950710,5
8,1316241,2
8,324887,2
8,2311023,4
8,1349682,4
8,1041749,5
8,1982967,3
8,593949,1
8,553969,3
8,1664010,4
8,1323861,4
8,2612086,4
8,1096430,4
8,2132051,4
8,1958918,1
8,436424,4
8,534993,5
8,123988,5
8,1577811,3
8,865076,2
8,2327743,2
8,1832599,2
8,2278178,3
8,2276333,4
8,72036,1
8,1409104,3
8,2374782,4
8,451011,2
8,1186815,2
8,1959929,1
8,134288,5
8,1028857,1
8,680928,5
8,1008754,4
8,1258560,1
8,2161965,1
8,1587431,1
8,364247,5
8,1642678,2
8,1229053,2
8,1701654,4
8,1621367,2
8,507094,5
8,2382980,3
8,1800701,5
8,2488616,5
8,1985312,4
8,314718,5
8,472173,3
8,2434805,5
8,406841,3
8,2283398,3
8,572481,1
8,2369705,4
8,1127519,1
8,910244,4
8,1818447,3
8,1010516,5
8,499257,1
8,1414169,5
8,1207990,2
8,1854220,2
8,327783,4
8,1900823,3
8,872126,3
8,1918525,5
8,2271535,5
8,1129621,2
8,2247813,2
8,858942,4
8,406365,1
8,753107,1
8,1579906,5
8,1872933,3
8,139994,5
8,63452,1
8,883159,2
8,1788823,1
8,862596,1
8,541048,1
8,247474,3
8,1472304,3
8,455024,2
8,201341,4
8,1343679,3
8,1995445,5
8,2297136,4
8,1167175,5
8,1056827,3
8,1456270,3
8,2155916,2
8,2047761,1
8,216893,5
8,2133903,3
8,2354125,2
8,2174575,2
8,552356,3
8,1802392,4
8,905537,3
8,2350917,3
8,2429098,4
8,654304,4
8,2538123,5
8,2289721,3
8,2157446,3
8,1347916,3
8,1996307,1
8,1262971,5
8,2327122,3
8,2539109,4
8,2093937,5
8,449155,2
8,1431134,1
8,1423668,1
8,1824028,2
8,1022313,4
8,421914,2
8,1172516,1
8,873713,3
8,78885,1
8,2102677,3
8,1103030,3
8,1459727,4
8,2645671,5
8,935151,4
8,330424,3
8,1150128,3
8,637929,5
8,2310027,1
8,950524,3
8,2061245,1
8,1568103,5
8,2337634,3
8,533771,2
8,391893,5
8,541135,5
8,84462,2
8,2264286,1
8,1058842,2
8,1232740,2
8,2262890,1
8,918157,1
8,860566,1
8,2114455,3
8,166345,4
8,1691656,3
8,589847,3
8,504063,3
8,796157,2
8,738747,3
8,1439058,2
8,1182659,1
8,1526063,2
8,600620,1
8,779811,3
8,1765896,3
8,1174324,3
8,1922494,3
8,615750,4
8,1553153,3
8,565372,4
8,210140,4
8,2251109,4
8,1643921,3
8,1774179,2
8,429034,3
8,2274913,3
8,2330618,3
8,2229322,3
8,1581512,4
8,312706,2
8,187135,4
8,2197278,4
8,815635,2
8,1885932,5
8,2114250,4
8,675111,1
8,635044,1
8,1382328,4
8,122197,4
8,2536547,3
8,844180,5
8,972625,2
8,2448892,2
8,2387369,1
8,330038,3
8,1513038,4
8,2257458,4
8,1871161,1
8,2645431,1
8,1301819,5
8,632738,3
8,122019,3
8,9321,3
8,1827714,4
8,2324555,4
8,1467440,3
8,1772215,1
8,463102,2
8,1414159,5
8,1756407,1
8,1136132,4
8,1510655,3
8,1615446,5
8,1661216,2
8,398468,1
8,685613,5
8,265043,3
8,1194467,4
8,1581321,2
8,318409,3
8,450324,4
8,86246,5
8,225972,5
8,1098765,2
8,1766217,4
8,2124286,4
8,545699,2
8,565401,1
8,453321,3
8,1558912,2
8,2468476,4
8,972873,4
8,235551,3
8,895096,2
8,2370089,5
8,628307,1
8,1295665,4
8,2625471,3
8,188826,3
8,2198341,4
8,1101357,4
8,1534773,4
8,1932832,4
8,193303,4
8,2303590,3
8,660434,4
8,750677,4
8,307975,4
8,1202268,4
8,7,5
8,1596858,5
8,2046241,5
8,2532654,1
8,493408,3
8,2248484,5
8,1015237,3
8,299358,4
8,2636989,2
8,398616,4
8,132277,2
8,64612,4
8,1935793,1
8,1890844,1
8,325986,2
8,1779118,3
8,1851625,3
8,2194719,4
8,1512836,3
8,1822020,1
8,1040041,3
8,297269,5
8,918206,5
8,427967,4
8,2226615,5
8,495388,2
8,2316963,3
8,923268,3
8,2500432,2
8,2544118,4
8,1627581,1
8,608051,3
8,377975,3
8,1747111,5
8,1245143,5
8,922551,5
8,1567322,1
8,2563277,1
8,1625485,1
8,1750881,2
8,1721354,3
8,2079636,3
8,2170392,3
8,1040397,3
8,315894,3
8,786731,3
8,1932640,3
8,1655778,1
8,166041,1
8,952063,1
8,1090296,3
8,3604,3
8,1528530,4
8,1229352,1
8,1539122,4
8,242425,1
8,118224,5
8,1389725,4
8,722591,5
8,712943,4
8,679042,2
8,513479,2
8,2406602,3
8,1822001,2
8,1392742,5
8,307891,2
8,787275,5
8,2398212,5
8,255112,4
8,2364842,3
8,1800377,4
8,1530606,4
8,53503,5
8,1336941,4
8,2073799,2
8,122987,3
8,901325,3
8,2586121,4
8,1340396,1
8,1308722,5
8,898642,1
8,1508393,3
8,1322896,4
8,1344086,3
8,3321,1
8,2003522,5
8,728413,3
8,2226028,4
8,2516265,5
8,1848018,2
8,1759078,2
8,1680398,4
8,637928,4
8,653682,5
8,825819,4
8,2269419,4
8,361543,5
8,2130442,1
8,1332228,3
8,494486,2
8,1154184,4
8,1403309,3
8,2225743,3
8,644339,4
8,2483467,3
8,1953202,1
8,1655662,3
8,579959,1
8,2356911,5
8,2166362,2
8,2305082,1
8,409192,3
8,2518168,5
8,1746477,3
8,1434295,1
8,1630194,3
8,1424177,1
8,614585,2
8,2509303,3
8,1490538,5
8,995939,5
8,2013305,3
8,2269029,3
8,2115128,4
8,1160808,3
8,193838,4
8,172264,3
8,222458,1
8,666611,3
8,145514,1
8,1741126,3
8,2209351,5
8,1896647,3
8,2212422,3
8,2534061,3
8,2433610,1
8,1491118,2
8,1971798,2
8,1894544,5
8,294112,1
8,2223968,1
8,1315392,1
8,700049,5
8,811388,1
8,1811259,3
8,1317671,3
8,1041130,3
8,119721,4
8,826270,4
8,901650,3
8,1652623,2
8,891561,1
8,2561151,3
8,342510,2
8,2296990,5
8,2283770,4
8,835271,4
8,89915,5
8,2588947,3
8,2360158,1
8,1254363,5
8,1833221,4
8,66540,1
8,83874,4
8,676758,3
8,1718002,2
8,1194356,3
8,1729432,3
8,2130621,3
8,2554035,2
8,705645,1
8,1987201,2
8,386947,2
8,539602,3
8,1374197,5
8,1139925,5
8,2543978,3
8,544180,2
8,2367141,4
8,2131774,1
8,1577401,2
8,2333084,3
8,295393,4
8,574834,4
8,2510301,5
8,2029743,4
8,1667299,4
8,1209557,5
8,2561009,5
8,872341,2
8,894055,3
8,106870,4
8,1520904,1
8,2365141,3
8,2426928,3
8,482113,2
8,2606799,1
8,1559083,2
8,2530808,3
8,1801373,5
8,529356,3
8,1691933,3
8,2456207,2
8,2444204,3
8,343490,1
8,2031435,2
8,1018212,2
8,1046393,4
8,367933,3
8,2597530,3
8,1984315,1
8,2151488,4
8,1360072,1
8,123616,3
8,1663227,3
8,1273651,5
8,773361,5
8,2299661,2
8,720060,4
8,1278864,4
8,1482921,3
8,1925701,4
8,1954061,3
8,531117,2
8,1961159,3
8,1561388,3
8,1080447,4
8,2022945,2
8,1737549,3
8,1759820,4
8,1591646,4
8,168017,1
8,622742,4
8,759902,4
8,1214181,3
8,1881277,3
8,2432717,4
8,696970,3
8,896636,3
8,2447368,3
8,1925306,4
8,2082132,5
8,1840584,3
8,85824,1
8,2176304,3
8,1882384,4
8,1452773,5
8,2127108,3
8,1198828,3
8,129179,2
8,1836392,4
8,1595644,3
8,716173,3
8,2490348,3
8,1335559,5
8,768710,1
8,635070,3
8,1211706,4
8,759737,2
8,1407227,2
8,47891,5
8,589499,3
8,1299887,3
8,2117797,4
8,1892654,5
8,1349711,3
8,379935,1
8,743076,4
8,311286,3
8,138106,3
8,1772954,2
8,1054661,4
8,993566,1
8,1700006,4
8,2204299,5
8,850586,3
8,316006,3
8,314618,4
8,1071141,1
8,1086213,5
8,416435,2
8,682963,3
8,2531111,1
8,2619313,5
8,504620,1
8,437921,1
8,423952,2
8,689091,2
8,1937311,4
8,1385728,4
8,32141,5
8,2368266,5
8,934993,1
8,1582952,5
8,1714066,3
8,876370,2
8,47269,4
8,2336549,2
8,1753194,3
8,1371451,5
8,2418086,5
8,1802986,3
8,427120,5
8,836701,3
8,1587543,3
8,1539282,4
8,1258385,4
8,894205,3
8,403247,2
8,719598,3
8,1314409,2
8,1397082,4
8,1590157,1
8,548034,4
8,568603,2
8,416375,2
8,934835,1
8,1290148,4
8,738379,3
8,273541,1
8,1082332,3
8,729150,5
8,929499,3
8,1091467,5
8,308307,1
8,2466682,5
8,1545441,2
8,1650704,3
8,383108,2
8,1018113,3
8,2128808,3
8,52153,3
8,1818865,3
8,1654132,3
8,1097099,3
8,1222333,2
8,5652,3
8,1355003,1
8,382773,4
8,1036908,4
8,1194439,4
8,1494683,4
8,2472855,4
8,2487896,2
8,2482428,4
8,379952,1
8,2111693,1
8,910594,2
8,890573,3
8,1587792,2
8,77708,2
8,1821155,1
8,1713085,2
8,2546451,3
8,85960,3
8,1476054,4
8,830745,1
8,823067,5
8,692018,5
8,2162531,3
8,699566,3
8,2591003,4
8,2583897,1
8,120801,3
8,538735,3
8,2023215,3
8,1497891,4
8,2232041,4
8,254789,3
8,1323236,3
8,969304,4
8,663880,1
8,1896062,2
8,1009033,1
8,827526,3
8,1549959,2
8,1457728,4
8,266023,4
8,2509631,4
8,487796,3
8,1121521,3
8,2526805,2
8,1278961,2
8,198000,5
8,305344,1
8,341108,4
8,357056,4
8,80548,4
8,566978,2
8,784007,5
8,1293108,4
8,255096,4
8,720145,2
8,1719118,3
8,1314399,5
8,304581,3
8,1840146,4
8,1921443,4
8,2342016,3
8,695562,1
8,2360906,2
8,1449683,4
8,2238894,4
8,1279667,4
8,730007,4
8,1986551,5
8,896306,2
8,2204091,4
8,1377297,4
